"","Study_ID","Author_year","Publication_year","Country_firstAuthor","Effect_ID","Species_common","Species_Scientific","Weight_sample_g","PFAS_type","linear_total","Choice_of_9","Cooking_method","Cooking_Category","Comments_cooking","Temperature_in_Celsius","Length_cooking_time_in_s","Water","Oil","Oil_type","Volume_liquid_ml","Cohort_ID","Cohort_comment","Nc","Pooled_Nc","Unit_PFAS_conc","Mc","Mc_comment","Sc","sd","Sc_technical_biological","Ne","Pooled_Ne","Me","Me_comment","Se","Se_technical_biological","If_technical_how_many","Unit_LOD_LOQ","LOD","LOQ","Design","DataSource","Raw_data_provided","General_comments","checked"
"351","F010","Sungur_2019",2019,"Turkey","E354","Red mullet","Mullus barbatus",NA,"PFOA","NA","Yes","Boiling","water-based","NA",100,900,"Yes","No","NA",300,"C054","NA",10,"1","ng/g",0.214,"NA",0.001,"sd","technical",10,"1",0.118,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"352","F010","Sungur_2019",2019,"Turkey","E355","Red mullet","Mullus barbatus",NA,"PFOA","NA","Yes","Boiling","water-based","NA",100,1200,"Yes","No","NA",300,"C055","NA",10,"1","ng/g",0.214,"NA",0.001,"sd","technical",10,"1",0.084,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"353","F010","Sungur_2019",2019,"Turkey","E356","Red mullet","Mullus barbatus",NA,"PFOA","NA","Yes","Baking","No liquid","NA",160,600,"No","No","NA",NA,"C056","NA",10,"1","ng/g",0.214,"NA",0.001,"sd","technical",10,"1",0.203,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"354","F010","Sungur_2019",2019,"Turkey","E357","Red mullet","Mullus barbatus",NA,"PFOA","NA","Yes","Baking","No liquid","NA",160,900,"No","No","NA",NA,"C057","NA",10,"1","ng/g",0.214,"NA",0.001,"sd","technical",10,"1",0.139,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"355","F010","Sungur_2019",2019,"Turkey","E358","Red mullet","Mullus barbatus",NA,"PFOA","NA","Yes","Baking","No liquid","NA",160,1200,"No","No","NA",NA,"C058","NA",10,"1","ng/g",0.214,"NA",0.001,"sd","technical",10,"1",0.104,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"356","F010","Sungur_2019",2019,"Turkey","E359","Red mullet","Mullus barbatus",NA,"PFOA","NA","Yes","Frying","oil-based","in olive oil",160,600,"No","Yes","olive oil",300,"C059","NA",10,"1","ng/g",0.214,"NA",0.001,"sd","technical",10,"1",0.207,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"357","F010","Sungur_2019",2019,"Turkey","E360","Red mullet","Mullus barbatus",NA,"PFOA","NA","Yes","Frying","oil-based","in olive oil",160,900,"No","Yes","olive oil",300,"C060","NA",10,"1","ng/g",0.214,"NA",0.001,"sd","technical",10,"1",0.097,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"358","F010","Sungur_2019",2019,"Turkey","E361","Red mullet","Mullus barbatus",NA,"PFOA","NA","Yes","Frying","oil-based","in olive oil",160,1200,"No","Yes","olive oil",300,"C061","NA",10,"1","ng/g",0.214,"NA",0.001,"sd","technical",10,"1",0.082,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"359","F010","Sungur_2019",2019,"Turkey","E362","Red mullet","Mullus barbatus",NA,"PFOA","NA","Yes","Frying","oil-based","in sunflower oil",160,600,"No","Yes","sunflower oil",300,"C062","NA",10,"1","ng/g",0.214,"NA",0.001,"sd","technical",10,"1",0.196,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"360","F010","Sungur_2019",2019,"Turkey","E363","Red mullet","Mullus barbatus",NA,"PFOA","NA","Yes","Frying","oil-based","in sunflower oil",160,900,"No","Yes","sunflower oil",300,"C063","NA",10,"1","ng/g",0.214,"NA",0.001,"sd","technical",10,"1",0.051,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"361","F010","Sungur_2019",2019,"Turkey","E364","Red mullet","Mullus barbatus",NA,"PFOA","NA","Yes","Frying","oil-based","in sunflower oil",160,1200,"No","Yes","sunflower oil",300,"C064","NA",10,"1","ng/g",0.214,"NA",0.001,"sd","technical",10,"1",0.255,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"362","F010","Sungur_2019",2019,"Turkey","E365","Red mullet","Mullus barbatus",NA,"PFOS","linear","Yes","Boiling","water-based","NA",100,600,"Yes","No","NA",300,"C053","NA",10,"1","ng/g",8.92,"NA",0.007,"sd","technical",10,"1",4.78,"NA",0.004,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"363","F010","Sungur_2019",2019,"Turkey","E366","Red mullet","Mullus barbatus",NA,"PFOS","linear","Yes","Boiling","water-based","NA",100,900,"Yes","No","NA",300,"C054","NA",10,"1","ng/g",8.92,"NA",0.007,"sd","technical",10,"1",3.5,"NA",0.004,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"364","F010","Sungur_2019",2019,"Turkey","E367","Red mullet","Mullus barbatus",NA,"PFOS","linear","Yes","Boiling","water-based","NA",100,1200,"Yes","No","NA",300,"C055","NA",10,"1","ng/g",8.92,"NA",0.007,"sd","technical",10,"1",1.51,"NA",0.002,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"365","F010","Sungur_2019",2019,"Turkey","E368","Red mullet","Mullus barbatus",NA,"PFOS","linear","Yes","Baking","No liquid","NA",160,600,"No","No","NA",300,"C056","NA",10,"1","ng/g",8.92,"NA",0.007,"sd","technical",10,"1",7.05,"NA",0.006,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"366","F010","Sungur_2019",2019,"Turkey","E369","Red mullet","Mullus barbatus",NA,"PFOS","linear","Yes","Baking","No liquid","NA",160,900,"No","No","NA",300,"C057","NA",10,"1","ng/g",8.92,"NA",0.007,"sd","technical",10,"1",2.47,"NA",0.003,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"367","F010","Sungur_2019",2019,"Turkey","E370","Red mullet","Mullus barbatus",NA,"PFOS","linear","Yes","Baking","No liquid","NA",160,1200,"No","No","NA",300,"C058","NA",10,"1","ng/g",8.92,"NA",0.007,"sd","technical",10,"1",1.76,"NA",0.002,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"368","F010","Sungur_2019",2019,"Turkey","E371","Red mullet","Mullus barbatus",NA,"PFOS","linear","Yes","Frying","oil-based","in olive oil",160,600,"No","Yes","olive oil",300,"C059","NA",10,"1","ng/g",8.92,"NA",0.007,"sd","technical",10,"1",3.03,"NA",0.004,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"369","F010","Sungur_2019",2019,"Turkey","E372","Red mullet","Mullus barbatus",NA,"PFOS","linear","Yes","Frying","oil-based","in olive oil",160,900,"No","Yes","olive oil",300,"C060","NA",10,"1","ng/g",8.92,"NA",0.007,"sd","technical",10,"1",2.04,"NA",0.003,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"370","F010","Sungur_2019",2019,"Turkey","E373","Red mullet","Mullus barbatus",NA,"PFOS","linear","Yes","Frying","oil-based","in olive oil",160,1200,"No","Yes","olive oil",300,"C061","NA",10,"1","ng/g",8.92,"NA",0.007,"sd","technical",10,"1",1.23,"NA",0.002,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"371","F010","Sungur_2019",2019,"Turkey","E374","Red mullet","Mullus barbatus",NA,"PFOS","linear","Yes","Frying","oil-based","in sunflower oil",160,600,"No","Yes","sunflower oil",300,"C062","NA",10,"1","ng/g",8.92,"NA",0.007,"sd","technical",10,"1",4.28,"NA",0.004,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"372","F010","Sungur_2019",2019,"Turkey","E375","Red mullet","Mullus barbatus",NA,"PFOS","linear","Yes","Frying","oil-based","in sunflower oil",160,900,"No","Yes","sunflower oil",300,"C063","NA",10,"1","ng/g",8.92,"NA",0.007,"sd","technical",10,"1",2.78,"NA",0.003,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"373","F010","Sungur_2019",2019,"Turkey","E376","Red mullet","Mullus barbatus",NA,"PFOS","linear","Yes","Frying","oil-based","in sunflower oil",160,1200,"No","Yes","sunflower oil",300,"C064","NA",10,"1","ng/g",8.92,"NA",0.007,"sd","technical",10,"1",1.02,"NA",0.002,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"374","F010","Sungur_2019",2019,"Turkey","E377","Whitefish","Salmo trutta L.",NA,"PFOA","NA","Yes","Boiling","water-based","NA",100,600,"Yes","No","NA",300,"C065","NA",10,"1","ng/g",0.255,"NA",0.001,"sd","technical",10,"1",0.242,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"375","F010","Sungur_2019",2019,"Turkey","E378","Whitefish","Salmo trutta L.",NA,"PFOA","NA","Yes","Boiling","water-based","NA",100,900,"Yes","No","NA",300,"C066","NA",10,"1","ng/g",0.255,"NA",0.001,"sd","technical",10,"1",0.187,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"376","F010","Sungur_2019",2019,"Turkey","E379","Whitefish","Salmo trutta L.",NA,"PFOA","NA","Yes","Boiling","water-based","NA",100,1200,"Yes","No","NA",300,"C067","NA",10,"1","ng/g",0.255,"NA",0.001,"sd","technical",10,"1",0.096,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"377","F010","Sungur_2019",2019,"Turkey","E380","Whitefish","Salmo trutta L.",NA,"PFOA","NA","Yes","Baking","No liquid","NA",160,600,"No","No","NA",300,"C068","NA",10,"1","ng/g",0.255,"NA",0.001,"sd","technical",10,"1",0.175,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"378","F010","Sungur_2019",2019,"Turkey","E381","Whitefish","Salmo trutta L.",NA,"PFOA","NA","Yes","Baking","No liquid","NA",160,900,"No","No","NA",300,"C069","NA",10,"1","ng/g",0.255,"NA",0.001,"sd","technical",10,"1",0.153,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"379","F010","Sungur_2019",2019,"Turkey","E382","Whitefish","Salmo trutta L.",NA,"PFOA","NA","Yes","Baking","No liquid","NA",160,1200,"No","No","NA",300,"C070","NA",10,"1","ng/g",0.255,"NA",0.001,"sd","technical",10,"1",0.098,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"380","F010","Sungur_2019",2019,"Turkey","E383","Whitefish","Salmo trutta L.",NA,"PFOA","NA","Yes","Frying","oil-based","in olive oil",160,600,"No","Yes","olive oil",300,"C071","NA",10,"1","ng/g",0.255,"NA",0.001,"sd","technical",10,"1",0.189,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"381","F010","Sungur_2019",2019,"Turkey","E384","Whitefish","Salmo trutta L.",NA,"PFOA","NA","Yes","Frying","oil-based","in olive oil",160,900,"No","Yes","olive oil",300,"C072","NA",10,"1","ng/g",0.255,"NA",0.001,"sd","technical",10,"1",0.132,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"382","F010","Sungur_2019",2019,"Turkey","E385","Whitefish","Salmo trutta L.",NA,"PFOA","NA","Yes","Frying","oil-based","in olive oil",160,1200,"No","Yes","olive oil",300,"C073","NA",10,"1","ng/g",0.255,"NA",0.001,"sd","technical",10,"1",0.093,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"383","F010","Sungur_2019",2019,"Turkey","E386","Whitefish","Salmo trutta L.",NA,"PFOA","NA","Yes","Frying","oil-based","in sunflower oil",160,600,"No","Yes","sunflower oil",300,"C074","NA",10,"1","ng/g",0.255,"NA",0.001,"sd","technical",10,"1",0.181,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"384","F010","Sungur_2019",2019,"Turkey","E387","Whitefish","Salmo trutta L.",NA,"PFOA","NA","Yes","Frying","oil-based","in sunflower oil",160,900,"No","Yes","sunflower oil",300,"C075","NA",10,"1","ng/g",0.255,"NA",0.001,"sd","technical",10,"1",0.088,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"385","F010","Sungur_2019",2019,"Turkey","E388","Whitefish","Salmo trutta L.",NA,"PFOA","NA","Yes","Frying","oil-based","in sunflower oil",160,1200,"No","Yes","sunflower oil",300,"C076","NA",10,"1","ng/g",0.255,"NA",0.001,"sd","technical",10,"1",0.066,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"386","F010","Sungur_2019",2019,"Turkey","E389","Whitefish","Salmo trutta L.",NA,"PFOS","linear","Yes","Boiling","water-based","NA",100,600,"Yes","No","NA",300,"C065","NA",10,"1","ng/g",5.07,"NA",0.004,"sd","technical",10,"1",4.15,"NA",0.004,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"387","F010","Sungur_2019",2019,"Turkey","E390","Whitefish","Salmo trutta L.",NA,"PFOS","linear","Yes","Boiling","water-based","NA",100,900,"Yes","No","NA",300,"C066","NA",10,"1","ng/g",5.07,"NA",0.004,"sd","technical",10,"1",2.65,"NA",0.003,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"388","F010","Sungur_2019",2019,"Turkey","E391","Whitefish","Salmo trutta L.",NA,"PFOS","linear","Yes","Boiling","water-based","NA",100,1200,"Yes","No","NA",300,"C067","NA",10,"1","ng/g",5.07,"NA",0.004,"sd","technical",10,"1",1.23,"NA",0.002,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"389","F010","Sungur_2019",2019,"Turkey","E392","Whitefish","Salmo trutta L.",NA,"PFOS","linear","Yes","Baking","No liquid","NA",160,600,"No","No","NA",300,"C068","NA",10,"1","ng/g",5.07,"NA",0.004,"sd","technical",10,"1",4.44,"NA",0.004,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"390","F010","Sungur_2019",2019,"Turkey","E393","Whitefish","Salmo trutta L.",NA,"PFOS","linear","Yes","Baking","No liquid","NA",160,900,"No","No","NA",300,"C069","NA",10,"1","ng/g",5.07,"NA",0.004,"sd","technical",10,"1",2.36,"NA",0.003,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"391","F010","Sungur_2019",2019,"Turkey","E394","Whitefish","Salmo trutta L.",NA,"PFOS","linear","Yes","Baking","No liquid","NA",160,1200,"No","No","NA",300,"C070","NA",10,"1","ng/g",5.07,"NA",0.004,"sd","technical",10,"1",1.65,"NA",0.002,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"392","F010","Sungur_2019",2019,"Turkey","E395","Whitefish","Salmo trutta L.",NA,"PFOS","linear","Yes","Frying","oil-based","in olive oil",160,600,"No","Yes","olive oil",300,"C071","NA",10,"1","ng/g",5.07,"NA",0.004,"sd","technical",10,"1",3.68,"NA",0.004,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"393","F010","Sungur_2019",2019,"Turkey","E396","Whitefish","Salmo trutta L.",NA,"PFOS","linear","Yes","Frying","oil-based","in olive oil",160,900,"No","Yes","olive oil",300,"C072","NA",10,"1","ng/g",5.07,"NA",0.004,"sd","technical",10,"1",1.73,"NA",0.002,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"394","F010","Sungur_2019",2019,"Turkey","E397","Whitefish","Salmo trutta L.",NA,"PFOS","linear","Yes","Frying","oil-based","in olive oil",160,1200,"No","Yes","olive oil",300,"C073","NA",10,"1","ng/g",5.07,"NA",0.004,"sd","technical",10,"1",0.92,"NA",0.001,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"395","F010","Sungur_2019",2019,"Turkey","E398","Whitefish","Salmo trutta L.",NA,"PFOS","linear","Yes","Frying","oil-based","in sunflower oil",160,600,"No","Yes","sunflower oil",300,"C074","NA",10,"1","ng/g",5.07,"NA",0.004,"sd","technical",10,"1",4.03,"NA",0.004,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"396","F010","Sungur_2019",2019,"Turkey","E399","Whitefish","Salmo trutta L.",NA,"PFOS","linear","Yes","Frying","oil-based","in sunflower oil",160,900,"No","Yes","sunflower oil",300,"C075","NA",10,"1","ng/g",5.07,"NA",0.004,"sd","technical",10,"1",1.97,"NA",0.002,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"397","F010","Sungur_2019",2019,"Turkey","E400","Whitefish","Salmo trutta L.",NA,"PFOS","linear","Yes","Frying","oil-based","in sunflower oil",160,1200,"No","Yes","sunflower oil",300,"C076","NA",10,"1","ng/g",5.07,"NA",0.004,"sd","technical",10,"1",0.84,"NA",0.001,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"398","F010","Sungur_2019",2019,"Turkey","E401","Common pandora","Pagellus erythrinus",NA,"PFOA","NA","Yes","Boiling","water-based","NA",100,600,"Yes","No","NA",300,"C077","NA",10,"1","ng/g",0.238,"NA",0.001,"sd","technical",10,"1",0.202,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"399","F010","Sungur_2019",2019,"Turkey","E402","Common pandora","Pagellus erythrinus",NA,"PFOA","NA","Yes","Boiling","water-based","NA",100,900,"Yes","No","NA",300,"C078","NA",10,"1","ng/g",0.238,"NA",0.001,"sd","technical",10,"1",0.128,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"400","F010","Sungur_2019",2019,"Turkey","E403","Common pandora","Pagellus erythrinus",NA,"PFOA","NA","Yes","Boiling","water-based","NA",100,1200,"Yes","No","NA",300,"C079","NA",10,"1","ng/g",0.238,"NA",0.001,"sd","technical",10,"1",0.092,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"401","F010","Sungur_2019",2019,"Turkey","E404","Common pandora","Pagellus erythrinus",NA,"PFOA","NA","Yes","Baking","No liquid","NA",160,600,"No","No","NA",NA,"C080","NA",10,"1","ng/g",0.238,"NA",0.001,"sd","technical",10,"1",0.158,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"402","F010","Sungur_2019",2019,"Turkey","E405","Common pandora","Pagellus erythrinus",NA,"PFOA","NA","Yes","Baking","No liquid","NA",160,900,"No","No","NA",NA,"C081","NA",10,"1","ng/g",0.238,"NA",0.001,"sd","technical",10,"1",0.121,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"403","F010","Sungur_2019",2019,"Turkey","E406","Common pandora","Pagellus erythrinus",NA,"PFOA","NA","Yes","Baking","No liquid","NA",160,1200,"No","No","NA",NA,"C082","NA",10,"1","ng/g",0.238,"NA",0.001,"sd","technical",10,"1",0.098,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"404","F010","Sungur_2019",2019,"Turkey","E407","Common pandora","Pagellus erythrinus",NA,"PFOA","NA","Yes","Frying","oil-based","in olive oil",160,600,"No","Yes","olive oil",300,"C083","NA",10,"1","ng/g",0.238,"NA",0.001,"sd","technical",10,"1",0.168,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"405","F010","Sungur_2019",2019,"Turkey","E408","Common pandora","Pagellus erythrinus",NA,"PFOA","NA","Yes","Frying","oil-based","in olive oil",160,900,"No","Yes","olive oil",300,"C084","NA",10,"1","ng/g",0.238,"NA",0.001,"sd","technical",10,"1",0.134,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"406","F010","Sungur_2019",2019,"Turkey","E409","Common pandora","Pagellus erythrinus",NA,"PFOA","NA","Yes","Frying","oil-based","in olive oil",160,1200,"No","Yes","olive oil",300,"C085","NA",10,"1","ng/g",0.238,"NA",0.001,"sd","technical",10,"1",0.091,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"407","F010","Sungur_2019",2019,"Turkey","E410","Common pandora","Pagellus erythrinus",NA,"PFOA","NA","Yes","Frying","oil-based","in sunflower oil",160,600,"No","Yes","sunflower oil",300,"C086","NA",10,"1","ng/g",0.238,"NA",0.001,"sd","technical",10,"1",0.174,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"408","F010","Sungur_2019",2019,"Turkey","E411","Common pandora","Pagellus erythrinus",NA,"PFOA","NA","Yes","Frying","oil-based","in sunflower oil",160,900,"No","Yes","sunflower oil",300,"C087","NA",10,"1","ng/g",0.238,"NA",0.001,"sd","technical",10,"1",0.096,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"409","F010","Sungur_2019",2019,"Turkey","E412","Common pandora","Pagellus erythrinus",NA,"PFOA","NA","Yes","Frying","oil-based","in sunflower oil",160,1200,"No","Yes","sunflower oil",300,"C088","NA",10,"1","ng/g",0.238,"NA",0.001,"sd","technical",10,"1",0.044,"NA",0.001,"technical","3","ng/g","0.009","0.030","Shared control","Table 3","No","Authors replied",NA
"410","F010","Sungur_2019",2019,"Turkey","E413","Common pandora","Pagellus erythrinus",NA,"PFOS","linear","Yes","Boiling","water-based","NA",100,600,"Yes","No","NA",300,"C077","NA",10,"1","ng/g",0.407,"NA",0.001,"sd","technical",10,"1",0.276,"NA",0.001,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"411","F010","Sungur_2019",2019,"Turkey","E414","Common pandora","Pagellus erythrinus",NA,"PFOS","linear","Yes","Boiling","water-based","NA",100,900,"Yes","No","NA",300,"C078","NA",10,"1","ng/g",0.407,"NA",0.001,"sd","technical",10,"1",0.175,"NA",0.001,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
"412","F010","Sungur_2019",2019,"Turkey","E415","Common pandora","Pagellus erythrinus",NA,"PFOS","linear","Yes","Boiling","water-based","NA",100,1200,"Yes","No","NA",300,"C079","NA",10,"1","ng/g",0.407,"NA",0.001,"sd","technical",10,"1",0.09,"NA",0.001,"technical","3","ng/g","0.006","0.020","Shared control","Table 3","No","Authors replied",NA
